30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-1.0209790000  -1.2346910000  0.1485190000  6  4
-1.5770830000  0.1490233000  -0.3161895000  1  4
-1.5770830000  0.1490233000  -0.3161895000  4  4
-1.5770830000  0.1490233000  -0.3161895000  5  4
-1.5770830000  0.1490233000  -0.3161895000  6  4
-1.0764290000  2.1898540000  -0.4704158000  1  3
1.1996100000  1.9802830000  0.1308461000  1  3
-2.3843920000  0.4348017000  0.4951721000  1  3
0.7435853000  -2.2620090000  0.8400627000  1  3
-1.6302070000  -2.1055730000  0.4897371000  1  3
-1.8749770000  -0.2228477000  -1.2536650000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6390185000  1.2207150000  -0.2477661000  1  4
-0.6390185000  1.2207150000  -0.2477661000  4  4
-0.6390185000  1.2207150000  -0.2477661000  5  4
-0.6390185000  1.2207150000  -0.2477661000  6  4
0.6028042000  1.1584370000  0.1550520000  1  4
0.6028042000  1.1584370000  0.1550520000  4  4
0.6028042000  1.1584370000  0.1550520000  5  4
0.6028042000  1.1584370000  0.1550520000  6  4
1.1015960000  -0.1151137000  0.7312344000  1  4
1.1015960000  -0.1151137000  0.7312344000  4  4
1.1015960000  -0.1151137000  0.7312344000  5  4
1.1015960000  -0.1151137000  0.7312344000  6  4
0.3642230000  -1.2690840000  0.4622474000  1  4
0.3642230000  -1.2690840000  0.4622474000  4  4
0.3642230000  -1.2690840000  0.4622474000  5  4
0.3642230000  -1.2690840000  0.4622474000  6  4
-1.0235010000  -1.2421890000  0.1492703000  1  4
-1.0235010000  -1.2421890000  0.1492703000  4  4
-1.0235010000  -1.2421890000  0.1492703000  5  4
-1.0235010000  -1.2421890000  0.1492703000  6  4
-1.5746760000  0.1506263000  -0.3157571000  1  4
-1.5746760000  0.1506263000  -0.3157571000  4  4
-1.5746760000  0.1506263000  -0.3157571000  5  4
-1.5746760000  0.1506263000  -0.3157571000  6  4
-1.0728250000  2.1902240000  -0.4476378000  1  3
1.1924330000  1.9885110000  0.1528685000  1  3
-2.4020220000  0.4234704000  0.5172403000  1  3
0.7372380000  -2.2618960000  0.8648998000  1  3
-1.6354560000  -2.1093320000  0.4992610000  1  3
-1.8870510000  -0.2186587000  -1.2511140000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6400537000  1.2311270000  -0.2569135000  1  4
-0.6400537000  1.2311270000  -0.2569135000  4  4
-0.6400537000  1.2311270000  -0.2569135000  5  4
-0.6400537000  1.2311270000  -0.2569135000  6  4
0.6059533000  1.1610760000  0.1512174000  1  4
0.6059533000  1.1610760000  0.1512174000  4  4
0.6059533000  1.1610760000  0.1512174000  5  4
0.6059533000  1.1610760000  0.1512174000  6  4
1.0967710000  -0.1172364000  0.7356117000  1  4
1.0967710000  -0.1172364000  0.7356117000  4  4
1.0967710000  -0.1172364000  0.7356117000  5  4
1.0967710000  -0.1172364000  0.7356117000  6  4
0.3625406000  -1.2716200000  0.4615481000  1  4
0.3625406000  -1.2716200000  0.4615481000  4  4
0.3625406000  -1.2716200000  0.4615481000  5  4
0.3625406000  -1.2716200000  0.4615481000  6  4
-1.0253480000  -1.2496260000  0.1500424000  1  4
-1.0253480000  -1.2496260000  0.1500424000  4  4
-1.0253480000  -1.2496260000  0.1500424000  5  4
-1.0253480000  -1.2496260000  0.1500424000  6  4
-1.5727160000  0.1519874000  -0.3141712000  1  4
-1.5727160000  0.1519874000  -0.3141712000  4  4
-1.5727160000  0.1519874000  -0.3141712000  5  4
-1.5727160000  0.1519874000  -0.3141712000  6  4
-1.0699640000  2.1903460000  -0.4272690000  1  3
1.1870620000  2.0030270000  0.1755054000  1  3
-2.4167460000  0.4107387000  0.5328117000  1  3
0.7303929000  -2.2578460000  0.8868109000  1  3
-1.6395140000  -2.1107470000  0.5069672000  1  3
-1.9030200000  -0.2115245000  -1.2522460000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6413103000  1.2419180000  -0.2659230000  1  4
-0.6413103000  1.2419180000  -0.2659230000  4  4
-0.6413103000  1.2419180000  -0.2659230000  5  4
-0.6413103000  1.2419180000  -0.2659230000  6  4
0.6091232000  1.1633620000  0.1476377000  1  4
0.6091232000  1.1633620000  0.1476377000  4  4
0.6091232000  1.1633620000  0.1476377000  5  4
0.6091232000  1.1633620000  0.1476377000  6  4
1.0923880000  -0.1192445000  0.7398717000  1  4
1.0923880000  -0.1192445000  0.7398717000  4  4
1.0923880000  -0.1192445000  0.7398717000  5  4
1.0923880000  -0.1192445000  0.7398717000  6  4
0.3608250000  -1.2744060000  0.4619427000  1  4
0.3608250000  -1.2744060000  0.4619427000  4  4
0.3608250000  -1.2744060000  0.4619427000  5  4
0.3608250000  -1.2744060000  0.4619427000  6  4
-1.0270080000  -1.2568210000  0.1511302000  1  4
-1.0270080000  -1.2568210000  0.1511302000  4  4
-1.0270080000  -1.2568210000  0.1511302000  5  4
-1.0270080000  -1.2568210000  0.1511302000  6  4
-1.5705200000  0.1531806000  -0.3117848000  1  4
-1.5705200000  0.1531806000  -0.3117848000  4  4
-1.5705200000  0.1531806000  -0.3117848000  5  4
-1.5705200000  0.1531806000  -0.3117848000  6  4
-1.0696950000  2.1909130000  -0.4088390000  1  3
1.1858320000  2.0217510000  0.1994719000  1  3
-2.4289180000  0.3980297000  0.5425221000  1  3
0.7228551000  -2.2505710000  0.9057698000  1  3
-1.6439460000  -2.1103270000  0.5154673000  1  3
-1.9226450000  -0.2048483000  -1.2566670000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6423246000  1.2529180000  -0.2744808000  1  4
-0.6423246000  1.2529180000  -0.2744808000  4  4
-0.6423246000  1.2529180000  -0.2744808000  5  4
-0.6423246000  1.2529180000  -0.2744808000  6  4
0.6130198000  1.1645620000  0.1439341000  1  4
0.6130198000  1.1645620000  0.1439341000  4  4
0.6130198000  1.1645620000  0.1439341000  5  4
0.6130198000  1.1645620000  0.1439341000  6  4
1.0881750000  -0.1210320000  0.7442660000  1  4
1.0881750000  -0.1210320000  0.7442660000  4  4
1.0881750000  -0.1210320000  0.7442660000  5  4
1.0881750000  -0.1210320000  0.7442660000  6  4
0.3592931000  -1.2774340000  0.4625899000  1  4
0.3592931000  -1.2774340000  0.4625899000  4  4
0.3592931000  -1.2774340000  0.4625899000  5  4
0.3592931000  -1.2774340000  0.4625899000  6  4
-1.0284100000  -1.2636150000  0.1519709000  1  4
-1.0284100000  -1.2636150000  0.1519709000  4  4
-1.0284100000  -1.2636150000  0.1519709000  5  4
-1.0284100000  -1.2636150000  0.1519709000  6  4
-1.5689000000  0.1539301000  -0.3088467000  1  4
-1.5689000000  0.1539301000  -0.3088467000  4  4
-1.5689000000  0.1539301000  -0.3088467000  5  4
-1.5689000000  0.1539301000  -0.3088467000  6  4
-1.0699410000  2.1942890000  -0.3912247000  1  3
1.1870550000  2.0420350000  0.2227437000  1  3
-2.4376160000  0.3847313000  0.5474842000  1  3
0.7146739000  -2.2401480000  0.9221266000  1  3
-1.6470690000  -2.1061300000  0.5216699000  1  3
-1.9435870000  -0.1978035000  -1.2631280000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6429984000  1.2633720000  -0.2829232000  1  4
-0.6429984000  1.2633720000  -0.2829232000  4  4
-0.6429984000  1.2633720000  -0.2829232000  5  4
-0.6429984000  1.2633720000  -0.2829232000  6  4
0.6173120000  1.1652200000  0.1405693000  1  4
0.6173120000  1.1652200000  0.1405693000  4  4
0.6173120000  1.1652200000  0.1405693000  5  4
0.6173120000  1.1652200000  0.1405693000  6  4
1.0839660000  -0.1224270000  0.7484182000  1  4
1.0839660000  -0.1224270000  0.7484182000  4  4
1.0839660000  -0.1224270000  0.7484182000  5  4
1.0839660000  -0.1224270000  0.7484182000  6  4
0.3573571000  -1.2803520000  0.4635693000  1  4
0.3573571000  -1.2803520000  0.4635693000  4  4
0.3573571000  -1.2803520000  0.4635693000  5  4
0.3573571000  -1.2803520000  0.4635693000  6  4
-1.0294060000  -1.2696520000  0.1531196000  1  4
-1.0294060000  -1.2696520000  0.1531196000  4  4
-1.0294060000  -1.2696520000  0.1531196000  5  4
-1.0294060000  -1.2696520000  0.1531196000  6  4
-1.5677460000  0.1536826000  -0.3056749000  1  4
-1.5677460000  0.1536826000  -0.3056749000  4  4
-1.5677460000  0.1536826000  -0.3056749000  5  4
-1.5677460000  0.1536826000  -0.3056749000  6  4
-1.0703350000  2.2002320000  -0.3749276000  1  3
1.1895230000  2.0638700000  0.2436860000  1  3
-2.4438460000  0.3719210000  0.5460875000  1  3
0.7067955000  -2.2284440000  0.9368104000  1  3
-1.6495590000  -2.0987340000  0.5265639000  1  3
-1.9662210000  -0.1897231000  -1.2701220000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6435605000  1.2732540000  -0.2918548000  1  4
-0.6435605000  1.2732540000  -0.2918548000  4  4
-0.6435605000  1.2732540000  -0.2918548000  5  4
-0.6435605000  1.2732540000  -0.2918548000  6  4
0.6224463000  1.1649660000  0.1376421000  1  4
0.6224463000  1.1649660000  0.1376421000  4  4
0.6224463000  1.1649660000  0.1376421000  5  4
0.6224463000  1.1649660000  0.1376421000  6  4
1.0801090000  -0.1230520000  0.7525249000  1  4
1.0801090000  -0.1230520000  0.7525249000  4  4
1.0801090000  -0.1230520000  0.7525249000  5  4
1.0801090000  -0.1230520000  0.7525249000  6  4
0.3545874000  -1.2831380000  0.4642383000  1  4
0.3545874000  -1.2831380000  0.4642383000  4  4
0.3545874000  -1.2831380000  0.4642383000  5  4
0.3545874000  -1.2831380000  0.4642383000  6  4
-1.0294340000  -1.2751330000  0.1545059000  1  4
-1.0294340000  -1.2751330000  0.1545059000  4  4
-1.0294340000  -1.2751330000  0.1545059000  5  4
-1.0294340000  -1.2751330000  0.1545059000  6  4
-1.5674890000  0.1521213000  -0.3012985000  1  4
-1.5674890000  0.1521213000  -0.3012985000  4  4
-1.5674890000  0.1521213000  -0.3012985000  5  4
-1.5674890000  0.1521213000  -0.3012985000  6  4
-1.0737980000  2.2094670000  -0.3610651000  1  3
1.1923840000  2.0848770000  0.2651884000  1  3
-2.4484410000  0.3580340000  0.5378192000  1  3
0.6975091000  -2.2164460000  0.9497266000  1  3
-1.6517660000  -2.0912890000  0.5304946000  1  3
-1.9917280000  -0.1814189000  -1.2758790000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6441793000  1.2831590000  -0.3001732000  1  4
-0.6441793000  1.2831590000  -0.3001732000  4  4
-0.6441793000  1.2831590000  -0.3001732000  5  4
-0.6441793000  1.2831590000  -0.3001732000  6  4
0.6284171000  1.1641340000  0.1349297000  1  4
0.6284171000  1.1641340000  0.1349297000  4  4
0.6284171000  1.1641340000  0.1349297000  5  4
0.6284171000  1.1641340000  0.1349297000  6  4
1.0756010000  -0.1235483000  0.7561679000  1  4
1.0756010000  -0.1235483000  0.7561679000  4  4
1.0756010000  -0.1235483000  0.7561679000  5  4
1.0756010000  -0.1235483000  0.7561679000  6  4
0.3515802000  -1.2864460000  0.4647710000  1  4
0.3515802000  -1.2864460000  0.4647710000  4  4
0.3515802000  -1.2864460000  0.4647710000  5  4
0.3515802000  -1.2864460000  0.4647710000  6  4
-1.0285520000  -1.2800570000  0.1555500000  1  4
-1.0285520000  -1.2800570000  0.1555500000  4  4
-1.0285520000  -1.2800570000  0.1555500000  5  4
-1.0285520000  -1.2800570000  0.1555500000  6  4
-1.5675340000  0.1500296000  -0.2959655000  1  4
-1.5675340000  0.1500296000  -0.2959655000  4  4
-1.5675340000  0.1500296000  -0.2959655000  5  4
-1.5675340000  0.1500296000  -0.2959655000  6  4
-1.0787030000  2.2244180000  -0.3496364000  1  3
1.1970320000  2.1043730000  0.2861808000  1  3
-2.4504170000  0.3434571000  0.5240287000  1  3
0.6877816000  -2.2050380000  0.9623949000  1  3
-1.6530040000  -2.0838930000  0.5330021000  1  3
-2.0188210000  -0.1701766000  -1.2798910000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6450195000  1.2928260000  -0.3082437000  1  4
-0.6450195000  1.2928260000  -0.3082437000  4  4
-0.6450195000  1.2928260000  -0.3082437000  5  4
-0.6450195000  1.2928260000  -0.3082437000  6  4
0.6341721000  1.1631880000  0.1318042000  1  4
0.6341721000  1.1631880000  0.1318042000  4  4
0.6341721000  1.1631880000  0.1318042000  5  4
0.6341721000  1.1631880000  0.1318042000  6  4
1.0706280000  -0.1240957000  0.7595763000  1  4
1.0706280000  -0.1240957000  0.7595763000  4  4
1.0706280000  -0.1240957000  0.7595763000  5  4
1.0706280000  -0.1240957000  0.7595763000  6  4
0.3483517000  -1.2894890000  0.4648439000  1  4
0.3483517000  -1.2894890000  0.4648439000  4  4
0.3483517000  -1.2894890000  0.4648439000  5  4
0.3483517000  -1.2894890000  0.4648439000  6  4
-1.0276270000  -1.2853150000  0.1563927000  1  4
-1.0276270000  -1.2853150000  0.1563927000  4  4
-1.0276270000  -1.2853150000  0.1563927000  5  4
-1.0276270000  -1.2853150000  0.1563927000  6  4
-1.5678140000  0.1472718000  -0.2905407000  1  4
-1.5678140000  0.1472718000  -0.2905407000  4  4
-1.5678140000  0.1472718000  -0.2905407000  5  4
-1.5678140000  0.1472718000  -0.2905407000  6  4
-1.0822730000  2.2411550000  -0.3397340000  1  3
1.2026940000  2.1216350000  0.3066282000  1  3
-2.4499020000  0.3280106000  0.5047793000  1  3
0.6790062000  -2.1942740000  0.9714202000  1  3
-1.6551530000  -2.0778260000  0.5336512000  1  3
-2.0454260000  -0.1585444000  -1.2817120000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6455589000  1.3021980000  -0.3162678000  1  4
-0.6455589000  1.3021980000  -0.3162678000  4  4
-0.6455589000  1.3021980000  -0.3162678000  5  4
-0.6455589000  1.3021980000  -0.3162678000  6  4
0.6407334000  1.1626990000  0.1293920000  1  4
0.6407334000  1.1626990000  0.1293920000  4  4
0.6407334000  1.1626990000  0.1293920000  5  4
0.6407334000  1.1626990000  0.1293920000  6  4
1.0658930000  -0.1242246000  0.7630792000  1  4
1.0658930000  -0.1242246000  0.7630792000  4  4
1.0658930000  -0.1242246000  0.7630792000  5  4
1.0658930000  -0.1242246000  0.7630792000  6  4
0.3453530000  -1.2931340000  0.4647502000  1  4
0.3453530000  -1.2931340000  0.4647502000  4  4
0.3453530000  -1.2931340000  0.4647502000  5  4
0.3453530000  -1.2931340000  0.4647502000  6  4
-1.0264420000  -1.2892210000  0.1574908000  1  4
-1.0264420000  -1.2892210000  0.1574908000  4  4
-1.0264420000  -1.2892210000  0.1574908000  5  4
-1.0264420000  -1.2892210000  0.1574908000  6  4
-1.5686430000  0.1438251000  -0.2849342000  1  4
-1.5686430000  0.1438251000  -0.2849342000  4  4
-1.5686430000  0.1438251000  -0.2849342000  5  4
-1.5686430000  0.1438251000  -0.2849342000  6  4
-1.0858950000  2.2591870000  -0.3309103000  1  3
1.2067370000  2.1370780000  0.3250581000  1  3
-2.4458830000  0.3141576000  0.4821612000  1  3
0.6717144000  -2.1838500000  0.9778054000  1  3
-1.6582760000  -2.0719060000  0.5331137000  1  3
-2.0723480000  -0.1440489000  -1.2813220000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6458201000  1.3115280000  -0.3234830000  1  4
-0.6458201000  1.3115280000  -0.3234830000  4  4
-0.6458201000  1.3115280000  -0.3234830000  5  4
-0.6458201000  1.3115280000  -0.3234830000  6  4
0.6473950000  1.1619230000  0.1274056000  1  4
0.6473950000  1.1619230000  0.1274056000  4  4
0.6473950000  1.1619230000  0.1274056000  5  4
0.6473950000  1.1619230000  0.1274056000  6  4
1.0612640000  -0.1239507000  0.7666087000  1  4
1.0612640000  -0.1239507000  0.7666087000  4  4
1.0612640000  -0.1239507000  0.7666087000  5  4
1.0612640000  -0.1239507000  0.7666087000  6  4
0.3420336000  -1.2968280000  0.4651003000  1  4
0.3420336000  -1.2968280000  0.4651003000  4  4
0.3420336000  -1.2968280000  0.4651003000  5  4
0.3420336000  -1.2968280000  0.4651003000  6  4
-1.0245210000  -1.2926310000  0.1580988000  1  4
-1.0245210000  -1.2926310000  0.1580988000  4  4
-1.0245210000  -1.2926310000  0.1580988000  5  4
-1.0245210000  -1.2926310000  0.1580988000  6  4
-1.5697030000  0.1397851000  -0.2796958000  1  4
-1.5697030000  0.1397851000  -0.2796958000  4  4
-1.5697030000  0.1397851000  -0.2796958000  5  4
-1.5697030000  0.1397851000  -0.2796958000  6  4
-1.0900050000  2.2777480000  -0.3241740000  1  3
1.2095300000  2.1475170000  0.3421094000  1  3
-2.4390470000  0.2999224000  0.4559134000  1  3
0.6636165000  -2.1751520000  0.9829757000  1  3
-1.6632380000  -2.0672240000  0.5312250000  1  3
-2.0999710000  -0.1284913000  -1.2786840000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6456687000  1.3205250000  -0.3304360000  1  4
-0.6456687000  1.3205250000  -0.3304360000  4  4
-0.6456687000  1.3205250000  -0.3304360000  5  4
-0.6456687000  1.3205250000  -0.3304360000  6  4
0.6539278000  1.1614920000  0.1252279000  1  4
0.6539278000  1.1614920000  0.1252279000  4  4
0.6539278000  1.1614920000  0.1252279000  5  4
0.6539278000  1.1614920000  0.1252279000  6  4
1.0561160000  -0.1231575000  0.7703729000  1  4
1.0561160000  -0.1231575000  0.7703729000  4  4
1.0561160000  -0.1231575000  0.7703729000  5  4
1.0561160000  -0.1231575000  0.7703729000  6  4
0.3387170000  -1.2998140000  0.4657722000  1  4
0.3387170000  -1.2998140000  0.4657722000  4  4
0.3387170000  -1.2998140000  0.4657722000  5  4
0.3387170000  -1.2998140000  0.4657722000  6  4
-1.0223580000  -1.2954050000  0.1591250000  1  4
-1.0223580000  -1.2954050000  0.1591250000  4  4
-1.0223580000  -1.2954050000  0.1591250000  5  4
-1.0223580000  -1.2954050000  0.1591250000  6  4
-1.5711330000  0.1346759000  -0.2741518000  1  4
-1.5711330000  0.1346759000  -0.2741518000  4  4
-1.5711330000  0.1346759000  -0.2741518000  5  4
-1.5711330000  0.1346759000  -0.2741518000  6  4
-1.0953040000  2.2966280000  -0.3168737000  1  3
1.2121760000  2.1531790000  0.3568424000  1  3
-2.4298270000  0.2855007000  0.4262913000  1  3
0.6570306000  -2.1698230000  0.9880248000  1  3
-1.6685070000  -2.0609640000  0.5281933000  1  3
-2.1247950000  -0.1101498000  -1.2744940000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6451747000  1.3293890000  -0.3371987000  1  4
-0.6451747000  1.3293890000  -0.3371987000  4  4
-0.6451747000  1.3293890000  -0.3371987000  5  4
-0.6451747000  1.3293890000  -0.3371987000  6  4
0.6603774000  1.1607240000  0.1229290000  1  4
0.6603774000  1.1607240000  0.1229290000  4  4
0.6603774000  1.1607240000  0.1229290000  5  4
0.6603774000  1.1607240000  0.1229290000  6  4
1.0505730000  -0.1220847000  0.7737244000  1  4
1.0505730000  -0.1220847000  0.7737244000  4  4
1.0505730000  -0.1220847000  0.7737244000  5  4
1.0505730000  -0.1220847000  0.7737244000  6  4
0.3347721000  -1.3030770000  0.4658602000  1  4
0.3347721000  -1.3030770000  0.4658602000  4  4
0.3347721000  -1.3030770000  0.4658602000  5  4
0.3347721000  -1.3030770000  0.4658602000  6  4
-1.0199720000  -1.2972340000  0.1598143000  1  4
-1.0199720000  -1.2972340000  0.1598143000  4  4
-1.0199720000  -1.2972340000  0.1598143000  5  4
-1.0199720000  -1.2972340000  0.1598143000  6  4
-1.5724390000  0.1297446000  -0.2689928000  1  4
-1.5724390000  0.1297446000  -0.2689928000  4  4
-1.5724390000  0.1297446000  -0.2689928000  5  4
-1.5724390000  0.1297446000  -0.2689928000  6  4
-1.1030750000  2.3168090000  -0.3112436000  1  3
1.2136520000  2.1533460000  0.3697435000  1  3
-2.4196220000  0.2724066000  0.3974422000  1  3
0.6523467000  -2.1647280000  0.9927201000  1  3
-1.6733170000  -2.0548960000  0.5242106000  1  3
-2.1460210000  -0.0897939700  -1.2677410000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6442588000  1.3379580000  -0.3432717000  1  4
-0.6442588000  1.3379580000  -0.3432717000  4  4
-0.6442588000  1.3379580000  -0.3432717000  5  4
-0.6442588000  1.3379580000  -0.3432717000  6  4
0.6661835000  1.1593500000  0.1206251000  1  4
0.6661835000  1.1593500000  0.1206251000  4  4
0.6661835000  1.1593500000  0.1206251000  5  4
0.6661835000  1.1593500000  0.1206251000  6  4
1.0451340000  -0.1206987000  0.7765915000  1  4
1.0451340000  -0.1206987000  0.7765915000  4  4
1.0451340000  -0.1206987000  0.7765915000  5  4
1.0451340000  -0.1206987000  0.7765915000  6  4
0.3305907000  -1.3055750000  0.4664099000  1  4
0.3305907000  -1.3055750000  0.4664099000  4  4
0.3305907000  -1.3055750000  0.4664099000  5  4
0.3305907000  -1.3055750000  0.4664099000  6  4
-1.0167410000  -1.2979680000  0.1603480000  1  4
-1.0167410000  -1.2979680000  0.1603480000  4  4
-1.0167410000  -1.2979680000  0.1603480000  5  4
-1.0167410000  -1.2979680000  0.1603480000  6  4
-1.5739120000  0.1242762000  -0.2640970000  1  4
-1.5739120000  0.1242762000  -0.2640970000  4  4
-1.5739120000  0.1242762000  -0.2640970000  5  4
-1.5739120000  0.1242762000  -0.2640970000  6  4
-1.1094110000  2.3353100000  -0.3074917000  1  3
1.2134170000  2.1495610000  0.3790044000  1  3
-2.4094710000  0.2578110000  0.3695830000  1  3
0.6494702000  -2.1625930000  0.9973832000  1  3
-1.6794870000  -2.0501610000  0.5198115000  1  3
-2.1651510000  -0.0688176600  -1.2594670000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6428205000  1.3461260000  -0.3489814000  1  4
-0.6428205000  1.3461260000  -0.3489814000  4  4
-0.6428205000  1.3461260000  -0.3489814000  5  4
-0.6428205000  1.3461260000  -0.3489814000  6  4
0.6716415000  1.1587400000  0.1187257000  1  4
0.6716415000  1.1587400000  0.1187257000  4  4
0.6716415000  1.1587400000  0.1187257000  5  4
0.6716415000  1.1587400000  0.1187257000  6  4
1.0396140000  -0.1190342000  0.7786582000  1  4
1.0396140000  -0.1190342000  0.7786582000  4  4
1.0396140000  -0.1190342000  0.7786582000  5  4
1.0396140000  -0.1190342000  0.7786582000  6  4
0.3259323000  -1.3076190000  0.4673316000  1  4
0.3259323000  -1.3076190000  0.4673316000  4  4
0.3259323000  -1.3076190000  0.4673316000  5  4
0.3259323000  -1.3076190000  0.4673316000  6  4
-1.0138550000  -1.2980550000  0.1614414000  1  4
-1.0138550000  -1.2980550000  0.1614414000  4  4
-1.0138550000  -1.2980550000  0.1614414000  5  4
-1.0138550000  -1.2980550000  0.1614414000  6  4
-1.5754260000  0.1188093000  -0.2599255000  1  4
-1.5754260000  0.1188093000  -0.2599255000  4  4
-1.5754260000  0.1188093000  -0.2599255000  5  4
-1.5754260000  0.1188093000  -0.2599255000  6  4
-1.1158110000  2.3515470000  -0.3061613000  1  3
1.2136930000  2.1418400000  0.3856754000  1  3
-2.4008560000  0.2462829000  0.3450270000  1  3
0.6469002000  -2.1642740000  1.0032250000  1  3
-1.6856910000  -2.0454790000  0.5144832000  1  3
-2.1821600000  -0.0480047100  -1.2492030000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6409583000  1.3538590000  -0.3543844000  1  4
-0.6409583000  1.3538590000  -0.3543844000  4  4
-0.6409583000  1.3538590000  -0.3543844000  5  4
-0.6409583000  1.3538590000  -0.3543844000  6  4
0.6764995000  1.1576620000  0.1169187000  1  4
0.6764995000  1.1576620000  0.1169187000  4  4
0.6764995000  1.1576620000  0.1169187000  5  4
0.6764995000  1.1576620000  0.1169187000  6  4
1.0338380000  -0.1172172000  0.7804352000  1  4
1.0338380000  -0.1172172000  0.7804352000  4  4
1.0338380000  -0.1172172000  0.7804352000  5  4
1.0338380000  -0.1172172000  0.7804352000  6  4
0.3210081000  -1.3100110000  0.4682059000  1  4
0.3210081000  -1.3100110000  0.4682059000  4  4
0.3210081000  -1.3100110000  0.4682059000  5  4
0.3210081000  -1.3100110000  0.4682059000  6  4
-1.0107630000  -1.2977560000  0.1622618000  1  4
-1.0107630000  -1.2977560000  0.1622618000  4  4
-1.0107630000  -1.2977560000  0.1622618000  5  4
-1.0107630000  -1.2977560000  0.1622618000  6  4
-1.5766370000  0.1132151000  -0.2564840000  1  4
-1.5766370000  0.1132151000  -0.2564840000  4  4
-1.5766370000  0.1132151000  -0.2564840000  5  4
-1.5766370000  0.1132151000  -0.2564840000  6  4
-1.1206750000  2.3660290000  -0.3052236000  1  3
1.2122820000  2.1295160000  0.3913898000  1  3
-2.3967240000  0.2385488000  0.3248531000  1  3
0.6458177000  -2.1682480000  1.0086960000  1  3
-1.6929050000  -2.0409560000  0.5086836000  1  3
-2.1958390000  -0.0273652400  -1.2370000000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6390052000  1.3610350000  -0.3594818000  1  4
-0.6390052000  1.3610350000  -0.3594818000  4  4
-0.6390052000  1.3610350000  -0.3594818000  5  4
-0.6390052000  1.3610350000  -0.3594818000  6  4
0.6808087000  1.1567460000  0.1150439000  1  4
0.6808087000  1.1567460000  0.1150439000  4  4
0.6808087000  1.1567460000  0.1150439000  5  4
0.6808087000  1.1567460000  0.1150439000  6  4
1.0278160000  -0.1153436000  0.7818773000  1  4
1.0278160000  -0.1153436000  0.7818773000  4  4
1.0278160000  -0.1153436000  0.7818773000  5  4
1.0278160000  -0.1153436000  0.7818773000  6  4
0.3155681000  -1.3123010000  0.4692855000  1  4
0.3155681000  -1.3123010000  0.4692855000  4  4
0.3155681000  -1.3123010000  0.4692855000  5  4
0.3155681000  -1.3123010000  0.4692855000  6  4
-1.0071010000  -1.2966240000  0.1634498000  1  4
-1.0071010000  -1.2966240000  0.1634498000  4  4
-1.0071010000  -1.2966240000  0.1634498000  5  4
-1.0071010000  -1.2966240000  0.1634498000  6  4
-1.5770490000  0.1077387000  -0.2535473000  1  4
-1.5770490000  0.1077387000  -0.2535473000  4  4
-1.5770490000  0.1077387000  -0.2535473000  5  4
-1.5770490000  0.1077387000  -0.2535473000  6  4
-1.1239340000  2.3786330000  -0.3067650000  1  3
1.2093600000  2.1146040000  0.3955986000  1  3
-2.3982000000  0.2317132000  0.3086667000  1  3
0.6468623000  -2.1738120000  1.0155740000  1  3
-1.7000090000  -2.0372660000  0.5024073000  1  3
-2.2068230000  -0.0068240760  -1.2240290000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6372755000  1.3674170000  -0.3641089000  1  4
-0.6372755000  1.3674170000  -0.3641089000  4  4
-0.6372755000  1.3674170000  -0.3641089000  5  4
-0.6372755000  1.3674170000  -0.3641089000  6  4
0.6848699000  1.1559660000  0.1132148000  1  4
0.6848699000  1.1559660000  0.1132148000  4  4
0.6848699000  1.1559660000  0.1132148000  5  4
0.6848699000  1.1559660000  0.1132148000  6  4
